0.146413490426585,0.09744116604363172,0.025430109439303166,0.015173058085068178,0.005110039480301308,0.003980846858453542,0.005191240227829029,2.0,
0.15655655928332302,0.09907294622912717,0.024423139458824253,0.015232753687027787,0.004989315447059704,0.0039320110759751715,0.0051469330657424464,2.0,
0.15267510945770002,0.10077593485391409,0.025354688059277736,0.014925589874788628,0.005132486198664087,0.0038982574904368205,0.00488199470345554,2.0,
0.15079735292903898,0.10132435468261176,0.024433850717793065,0.014834146655589218,0.0050722344312025495,0.004130272726465385,0.004937824336173939,2.0,
0.1463141290944508,0.10129185460176915,0.024899761915853465,0.015102864985405955,0.005087128974921537,0.003998829662210719,0.004973687865314758,2.0,
0.15019825122173794,0.1028622400841398,0.024615360101334343,0.014989766248193138,0.004920864204939185,0.003973394929183486,0.004939687741579814,2.0,
0.14837546871171356,0.10181525384673407,0.026050094194787352,0.015051179517289912,0.004834339079971577,0.004062461055313405,0.005054466988445562,2.0,
0.15381563273461732,0.09758773331636071,0.024919866964179062,0.015007572484834563,0.004922640844754228,0.003913193920078401,0.0049695050962614935,2.0,
0.14812273758710162,0.10077828901488758,0.024940652450506966,0.014567333078549424,0.004787598376730579,0.0041085835483814686,0.005250416402027373,2.0,
0.14902870473892507,0.09905382463622624,0.02547705632741948,0.015472534936520265,0.005123143564471768,0.003987558351889882,0.0049762079294868805,2.0,
0.1516428467202115,0.10289717609644058,0.025245302573382374,0.014792681987406695,0.00493367298698762,0.004055772335193972,0.005214268825380659,2.0,
0.15505396280668698,0.09941124082169306,0.0267900616751275,0.015062462755743454,0.0050571106468790825,0.004079050495633737,0.005057886166488387,2.0,
0.15058551192895314,0.09974492921112522,0.0250333194349156,0.014739444747552885,0.0050275639919151235,0.0039795964962844165,0.005167463491467068,2.0,
0.14520731091728029,0.09903523291533937,0.025105954155331397,0.014825488373613449,0.004770475303803328,0.004127882584631039,0.0051624713815709095,2.0,
0.15181871443291872,0.10160094311054851,0.02531307857519984,0.01528249837349196,0.004926832085547279,0.004030344518783145,0.004907936887586691,2.0,
0.14919247475702904,0.10004424514910926,0.025320403176123225,0.014730831809068356,0.005032033037260055,0.004031713851314314,0.004895486458092711,2.0,
0.14450948903269104,0.10115940608007115,0.025349903354353033,0.01529822558458916,0.005167730211331307,0.003964365283931559,0.005291808116903485,2.0,
0.15351591517497842,0.1022436310395923,0.024808361811972924,0.014829294384036035,0.004986767979775118,0.0039004248635020645,0.005112075042143758,2.0,
0.14504956063757413,0.09538822827348394,0.025431130501967433,0.014949544571775107,0.004973699386400547,0.0040090210256433995,0.0048784432913829626,2.0,
0.1500995618937502,0.09765423440451479,0.023972101584992925,0.015015958741297486,0.00509710906874734,0.003962646339546363,0.004901607504990015,2.0,
0.14550412765882376,0.09896096508161131,0.024924143398029352,0.014863053814928622,0.004839862776073688,0.003947741909232343,0.005127120184865358,2.0,
0.15276380661251254,0.1000980116153928,0.025641750496622158,0.014772202086560562,0.004954641171104637,0.0039063546835961995,0.004984681667103376,2.0,
0.15132338505146845,0.10267996007463094,0.024372997135238033,0.015009530436272206,0.004893340870606105,0.003964067873685703,0.005047017722299619,2.0,
0.14907837990676542,0.09761381770980118,0.02526800213774989,0.014783980028893154,0.005016182632345359,0.003973051306373941,0.0050474553321040345,2.0,
0.15377940429819126,0.09851334935637272,0.025468462305586578,0.014541220332748994,0.004915611813848123,0.003932563580342029,0.005056073546133999,2.0,
0.1497195310899292,0.09801390630282593,0.024938159875963838,0.015393461624572141,0.004911543765942129,0.003995189034572335,0.005197050029134619,2.0,
0.1527256431125656,0.09844527700607703,0.025050991810401848,0.015223349177368133,0.004946909211378171,0.003953048665002046,0.004966633871663442,2.0,
0.1503582645289992,0.10094114135224612,0.02477815519367127,0.014923393250890593,0.0049702063866508975,0.004003660652543874,0.005070748231087418,2.0,
0.15422028862178244,0.09951056729906659,0.024557507411102325,0.014844886259892243,0.005036678897196176,0.004121236178338508,0.004895952665488717,2.0,
0.15180084442594258,0.10104894103700557,0.02505545037833568,0.015041908415675008,0.0050131943577129325,0.003964854576445748,0.0048507517292867,2.0,
0.1515528701656031,0.0982006937305768,0.024998830231563234,0.014389134607827538,0.005165878680748806,0.004107299099389428,0.005048814688304814,2.0,
0.1496519932564462,0.10210894774948087,0.025502471315295823,0.01481792559739923,0.005126982172205053,0.004053827653414947,0.005127894998641621,2.0,
0.14859024054133207,0.09734545921820431,0.025177343525653886,0.014870735834870167,0.005007489106029605,0.003992077297838733,0.005015333122723045,2.0,
0.1517890615126371,0.09651792497642861,0.025442429233993893,0.01522091324160622,0.004885898709962614,0.004030795294222532,0.004892926672109111,2.0,
0.14419157652795858,0.09992723820410322,0.02511730960672295,0.01491144693781248,0.0050823424610444414,0.003854836224335646,0.004779124429635594,2.0,
0.14864298720979627,0.10108971617794314,0.025804493084690825,0.015422040761907731,0.004942065664400711,0.00398143467139584,0.005077273614887421,2.0,
0.14601097822314626,0.09916125674380039,0.025080102928869277,0.015408592007771612,0.0051273289774957966,0.004005476962054841,0.004976533749356769,2.0,
0.15131465838799357,0.10029586250936176,0.02411007614135084,0.01533702991176373,0.005127965515669648,0.004081200089795198,0.004915713882529207,2.0,
0.14711475945095193,0.10043415938734364,0.024248205390680823,0.015260418669726418,0.004973960404824352,0.004103059768039665,0.005028169782670877,2.0,
0.14935317615033525,0.09858046811647438,0.0248765473864689,0.014913390144684045,0.005095214426384062,0.004196418682192441,0.004982429141700308,2.0,
0.14860638433514048,0.10196407127091073,0.02514128671529878,0.014573678879499606,0.00483041062788073,0.003905557499822452,0.005011639092972163,2.0,
0.14891048121081835,0.09972149541490243,0.024741673165267236,0.015218796141938195,0.0049388702252952735,0.003983609840378455,0.005077920578099745,2.0,
0.15190385415543226,0.0974555932403577,0.024783948651455705,0.014557069043489277,0.0049071440117103874,0.003834209408597839,0.004994101953340448,2.0,
0.15071427075524899,0.10191969089510156,0.025011929460003756,0.014681865438521024,0.004865853858831826,0.004056137479970282,0.004855700579611837,2.0,
0.15124671680542415,0.0973338801835831,0.024242113464778583,0.015314702057122568,0.005026528043489917,0.00398168059466047,0.004985913387444655,2.0,
0.154099814978298,0.10080585485469501,0.024654306698745698,0.014874954171048222,0.005094001423512968,0.003898719188905408,0.005023936293466084,2.0,
0.15274790095847254,0.10164779155532115,0.023977875934199776,0.015361743886484312,0.005055176843951166,0.003891175432270954,0.004977334017916396,2.0,
0.14728400630929755,0.10082412887690338,0.025817797174781727,0.015220301345129915,0.004996280889397324,0.004049008948409701,0.004982614094108848,2.0,
0.1504387837229392,0.09866513154871677,0.026142831244973835,0.015213317281122822,0.005009399479565867,0.004053874732568132,0.0051268738776673334,2.0,
0.15144674544194492,0.1000285727971184,0.025489292062175505,0.014709646150078382,0.005113210131702456,0.0039065067755483735,0.004973875798134631,2.0,
0.14566970351636388,0.10393552387682396,0.02587303904854317,0.01537806918324869,0.004995294677712237,0.003943920453085871,0.005109733061305402,2.0,
0.14801115080288968,0.10045576422914149,0.025745656796747316,0.014637426800033479,0.004950129211268336,0.0040111574334919815,0.005001367000231299,2.0,
0.14573471308271813,0.09652332730857628,0.024867836743658382,0.01525065933727733,0.005087073539061739,0.004050826878544263,0.0048617733536368635,2.0,
0.15383310966067298,0.09910594636739181,0.024823765398477842,0.0143903209446358,0.004897246187750075,0.003996209264730256,0.004990107988047328,2.0,
0.1490492796399242,0.09913783930936539,0.025490986982876343,0.014944973115051424,0.004880226509426649,0.00409247004802321,0.00488991650848337,2.0,
0.1549406667872045,0.10086382492220113,0.02511938855577702,0.015169386158589914,0.004806283325137806,0.0038744440426866705,0.004853610936956272,2.0,
0.15128202860852624,0.09826787532787343,0.02479701136413634,0.01527918019472411,0.005050103792606125,0.004090783414337395,0.005013233351018336,2.0,
0.15362089930282857,0.09930317039672172,0.02536411928040232,0.015488384608635691,0.0049454050945608756,0.003949292153674445,0.004927820564240442,2.0,
0.14799605168254115,0.10364141867049734,0.02548573500274339,0.014735801580964625,0.004771390137396424,0.003996527496036553,0.004965870122171893,2.0,
0.1486788252840925,0.10008606645749439,0.024811341015162105,0.015504766141566708,0.005027813048142613,0.003948029110044549,0.005034889924051303,2.0,
0.15256095445199827,0.10070557370191961,0.024938019508518025,0.014729629112953899,0.005019256821358636,0.004066907431430757,0.004925960459546513,2.0,
0.14875082622829783,0.09800596977649828,0.02455985744205847,0.015133611954943397,0.004914375455637663,0.004150146252702917,0.005068040589890406,2.0,
0.15333065675940077,0.10141163608133746,0.02477722320752934,0.015029783836806893,0.00504863376708613,0.004123431891769109,0.005094283649986258,2.0,
0.1544905212283492,0.09803282871150555,0.025627478883460716,0.01486355035995545,0.0049488690259981375,0.004016786612722491,0.00508618750338272,2.0,
0.15089131906236192,0.09823932912226246,0.024236402895278297,0.01455638698537319,0.0052051621746522165,0.004001067986748938,0.005064135366298979,2.0,
0.14644582096737244,0.10154519456888714,0.025267465418814767,0.015044501912305601,0.004883948394040731,0.0038472294137252977,0.004907536130834103,2.0,
0.15361320586574106,0.09976713184293984,0.02517385957973017,0.014977400690290056,0.005143250567320528,0.003942920193744137,0.005059201812374898,2.0,
0.15145386401193986,0.0987253230907115,0.02453249927258164,0.014500601381268597,0.005112390158212432,0.0040004989724014475,0.005044475772204836,2.0,
0.1493386922749258,0.10038680655347473,0.025165474161367458,0.014967956478199507,0.005035080342477377,0.0039727739451273815,0.005164623090116787,2.0,
0.15462222510037257,0.0992678629811168,0.0245322898583508,0.014705579243565137,0.005029616087444069,0.004059714625042468,0.004948748173830209,2.0,
0.15044639206281868,0.10133184760835229,0.02534563806003211,0.014810397899152714,0.00504536551252768,0.0039701360124115405,0.00479621482149131,2.0,
0.15653074370018716,0.09884865910561061,0.02408976753685017,0.015139894739742575,0.004880861631878336,0.003992982760262113,0.005121392186193779,2.0,
0.1528695838085683,0.10317435865701356,0.025826865646443944,0.014997765213358489,0.004936205827857532,0.0040689405014899815,0.005120615276735696,2.0,
0.15458305012716222,0.09924437237505102,0.0258253794942768,0.014598267199242046,0.005148628053564183,0.004002424321468925,0.004872266158874289,2.0,
0.1529955669710776,0.09896736968360552,0.024506888246469582,0.014885449830476148,0.005180759056598198,0.003975698302831443,0.004974802857717162,2.0,
0.14790913597960673,0.1002269787366877,0.02448862489516779,0.01468079248374894,0.005234479853823961,0.004123836467477631,0.005055174786024869,2.0,
0.1500394946919383,0.10328340795522277,0.025492352061560277,0.015093123400651649,0.005012660322646308,0.004161142601861104,0.0048357015921855675,2.0,
0.14425158134733182,0.1009372020244163,0.02501171543353876,0.015397940414079625,0.005128342129060908,0.003925130079248659,0.005104134124706861,2.0,
0.14830210691390733,0.09947467286917054,0.0247002244582375,0.01522244016529246,0.004975725509595167,0.00402404585326951,0.004964945746949261,2.0,
0.14688165642802714,0.0994140325233331,0.025849763907521563,0.014502165501245598,0.004912340592609845,0.004119663662010184,0.005026111324001382,2.0,
0.1451651395512049,0.10203067558132888,0.0255512850366588,0.014840194058840272,0.0049920380708548505,0.003967180516776628,0.005129641073362032,2.0,
0.15408396894155146,0.09861148239669165,0.024977222647770553,0.015339349494228726,0.00472051670194139,0.003966495793718571,0.005031691618801406,2.0,
0.1506919409617113,0.09865020128157914,0.024777100031846563,0.01516182375902155,0.0051269119382301165,0.003999470469819765,0.005095736783556398,2.0,
0.1535913974347432,0.09914469310574964,0.025293084359968084,0.01522116823516888,0.004752297775749852,0.004102353787082317,0.0052653251326700914,2.0,
0.148384751700233,0.10127767378100937,0.025462724941856158,0.0150418092276812,0.005124672175197106,0.0038755488612955183,0.005054172389568808,2.0,
0.1433074388896706,0.09929531444781077,0.025580836852692235,0.014738133101862292,0.005104210920873586,0.004082706396662505,0.004956683637547901,2.0,
0.1500235974360914,0.1019173137132379,0.02560011682876495,0.0153120836798211,0.005102262134663322,0.003943523673061851,0.005175609480478426,2.0,
0.152497803373487,0.09928207248965197,0.025384076788449162,0.0151933059055055,0.00488164996341761,0.00402947360902658,0.005009704231775944,2.0,
0.14846138012833604,0.09904213371654087,0.02496292625738849,0.014971330289665715,0.004897984248933153,0.003943610061102125,0.004875077533816414,2.0,
0.1478053879299159,0.10329865155744745,0.02564312590762297,0.015211841690578563,0.005121349920696806,0.0037938509607133666,0.005108661630070457,2.0,
0.1505250541479918,0.1002274033665522,0.024316623224959148,0.014227512377902556,0.005038252880806932,0.004067231413305247,0.004952748056563993,2.0,
0.14650446933656194,0.10064849055298715,0.02507930180755283,0.01499716655294832,0.004939908370431592,0.003925361412286518,0.00511378522908618,2.0,
0.1520106876529567,0.10204382713355387,0.024687832311957113,0.015167715011246514,0.005122519222708823,0.003921084379704477,0.004975871529030593,2.0,
0.14952078046036082,0.0992668884496858,0.02580375110467343,0.015008391267170726,0.004986850737861545,0.003843495988833105,0.005037331997924986,2.0,
0.1512005968556524,0.09852793022392445,0.025102531948970684,0.014915659320562056,0.004956270326507456,0.004064810451998506,0.0048847760148733235,2.0,
0.15953343312160367,0.10363933050177777,0.025140690057569463,0.014841136489374044,0.005083448764491952,0.0039928721014939085,0.004929854224322985,2.0,
0.14980013296042202,0.10108597785642545,0.024695490135746054,0.014549711323035579,0.005098819472928057,0.004059845622281643,0.004852276673119644,2.0,
0.14936289301052127,0.10160791249427344,0.02505778422973515,0.014729780378881572,0.004693508912254242,0.004086250247299974,0.004973720031517287,2.0,
0.15102873606227946,0.09872208188981882,0.024127905085248844,0.014603826304526519,0.004935990478694758,0.003998104611775098,0.004961758776141741,2.0,
0.1534834744145871,0.0981899784714886,0.025749066680571756,0.015149561952696589,0.004926852782846525,0.004054270948045745,0.005011614785808237,2.0,
0.148747048560828,0.10169305840132553,0.02453855323715224,0.014827033994229123,0.004848921244216582,0.004029398501903532,0.005005333179213399,2.0,
0.14650702434240626,0.09731446959126729,0.02519623353794624,0.014779143559573877,0.004967966233475177,0.004148502900624836,0.00501619639494514,2.0,
0.15168986959837566,0.10240883150666859,0.025978189686136504,0.01514493700629022,0.004984879886873103,0.003980088044945925,0.005034506271060501,2.0,
0.15214078778796014,0.0983120877448986,0.02464381472333834,0.014933646810273869,0.004748893633340173,0.003934016663891613,0.004963311623798008,2.0,
0.14312101040208408,0.10148128840097949,0.02544387025143604,0.015430559028382107,0.004823516893106042,0.004042080921889224,0.005039791955380955,2.0,
0.15119522530567692,0.09958447732927356,0.025167884707980072,0.014761101513954492,0.004929035590300934,0.0039741720710226094,0.005124711871862873,2.0,
0.14882000667760836,0.10283714481023495,0.02437543036927169,0.01569418994292677,0.004922064661673533,0.003964661257811522,0.005046357169525562,2.0,
0.15058210323958693,0.10080003583927419,0.025934806243544873,0.015479279257149089,0.004914456440777678,0.003965782473842286,0.005003914683901744,2.0,
0.15616166007701798,0.10149239308159252,0.025436021743635635,0.01474881431627502,0.0050448754396863645,0.003984540902687165,0.004961619420185671,2.0,
0.15096359795553732,0.1003183008970009,0.02452753875668197,0.015094279200935536,0.004917412486400117,0.004176302099975161,0.005054768022841938,2.0,
0.1464676117838966,0.09870761696391947,0.025635786836316996,0.015193317804150924,0.0050698355652737375,0.003887994800520535,0.004896966538199417,2.0,
0.15053507135095134,0.10349110951404746,0.024954287371051615,0.01514577571922011,0.004974806983445714,0.004089691148262589,0.00506769013467889,2.0,
0.1474805315842046,0.099279476979571,0.02466130041318278,0.014970188433262201,0.004840340395757787,0.003956587684862381,0.0049131054734827435,2.0,
0.15586678595631384,0.09792747384664291,0.025260039327845932,0.015233017271122177,0.004959320269828979,0.003828856567517471,0.004964229852914093,2.0,
0.1449227476386737,0.10261397228278414,0.024464869462464314,0.015421231896784777,0.0049890325225208886,0.004028595758958307,0.004846069835947099,2.0,
0.14693185933180486,0.09857121235987797,0.02577976995945549,0.015283370767715977,0.005150187149186085,0.004181561209102495,0.00501300078613102,2.0,
0.14705218801855957,0.10107719538385344,0.023903914201524955,0.014679758901428266,0.004899182619562725,0.003903351454874051,0.005104653330058018,2.0,
0.15088403367502123,0.10273558476372055,0.025138550939742082,0.0151153204591054,0.005037964408268589,0.004048447246437816,0.004933704567081751,2.0,
0.150839074631429,0.1017780505676469,0.025198412640211713,0.014854694788684656,0.005030724537319161,0.003987966344868575,0.0049596630828419586,2.0,
0.15365617958834618,0.09815454944216344,0.024470764681518688,0.015224122043368041,0.004948659889362961,0.004112659172996462,0.005016226785810061,2.0,
0.1525338434423914,0.09922407178355014,0.024389984096568527,0.01488699651673946,0.004969982538551408,0.0038843398996509996,0.0050181951334653686,2.0,
0.15600160103839725,0.10031537015170149,0.024962859672634504,0.014855599230318269,0.004933378058166021,0.004064117968333499,0.004962158899381614,2.0,
0.15074924755453867,0.10175774463067122,0.025824429570944503,0.014969644365695084,0.005032823684285533,0.004005415069725887,0.004841768123203354,2.0,
0.15025491271715988,0.09958851663772847,0.025320455055696068,0.015105268234438939,0.00491600925971097,0.003976594674178242,0.005008749949285255,2.0,
0.15265636777870112,0.09712476925363185,0.024456978108617508,0.014962894590082506,0.004879679182132111,0.003972135112765747,0.005082964567870066,2.0,
0.15391258532991234,0.09814876401130537,0.0242527046219688,0.015644169782028653,0.004891116673913845,0.004057699664946183,0.0050458043494037924,2.0,
0.14868699956113612,0.10008953824126966,0.024604337783109623,0.014786714865327408,0.004933293742036414,0.003986839372327922,0.005029366164313934,2.0,
0.14498955691454424,0.09819106249128949,0.025100603053538808,0.015266177329274235,0.004999529700318394,0.003923721639767672,0.004984596458580525,2.0,
0.15158557082736535,0.09896255642700583,0.025011525264207263,0.01519040004103443,0.0048938737477116695,0.004067929238570111,0.004997834357015037,2.0,
0.14969072738892175,0.10286072153037222,0.025067939212252945,0.015763071984923566,0.005023600218147313,0.004013994465001711,0.00499482413953108,2.0,
0.1497726394483515,0.0991761190875628,0.026177481803398125,0.01488913116207908,0.004903595496829011,0.00411449087786965,0.004948141881974019,2.0,
0.14408359969140636,0.09885190444653182,0.02503338693728958,0.015153221359786459,0.0048706837516594844,0.003969537524520626,0.005043243173964,2.0,
0.15305109919085536,0.09936439961495293,0.024733925873764953,0.015198747784188654,0.005038440367650767,0.0040443919511563824,0.0048289379587879684,2.0,
0.15650456961397738,0.10017580440671071,0.024155039191693956,0.015492682392098226,0.004948387987712608,0.003872684394028396,0.0050620815571119915,2.0,
0.1473574767803851,0.1000830231563976,0.02490352323469159,0.015212186224756731,0.004843498485119737,0.00398956788876022,0.005055554348720243,2.0,
0.1453428080038456,0.10167349611819981,0.024904726625101684,0.015169608380616054,0.005174864470285187,0.004024561305102418,0.005070447242974505,2.0,
0.15233152216864915,0.09644681408217036,0.02517590828436728,0.015162268360658208,0.005036586315882666,0.0040205124864065005,0.005094183034760261,2.0,
0.1508689432069182,0.10023766970418548,0.02479953334526466,0.015120508331634325,0.0048088897333138265,0.003935674005722139,0.0048765793657911186,2.0,
0.14492394624550464,0.10238739527804581,0.024807669182338433,0.01470717875587562,0.00483151367915185,0.004030385486428758,0.005012981135332149,2.0,
0.1486995531905128,0.10074429522549092,0.025182707959658584,0.015029244035702598,0.005052311470973938,0.003930503943231136,0.004627570031217402,2.0,
0.14646394565927426,0.10015361041416075,0.024447651202772237,0.015019624750364407,0.005047405136113374,0.00397012713452792,0.004978001871271966,2.0,
0.15315827064494186,0.09686500388340166,0.025355004987339898,0.014881458299874983,0.004985837679338028,0.003957994121776104,0.004894691264998775,2.0,
0.1478380341496153,0.10241747264936656,0.024772591783328246,0.014819794189672202,0.00503440776128757,0.003948301948694243,0.004853449461962844,2.0,
0.14767788047221694,0.09501695671801387,0.024875824308313376,0.015377876929017776,0.004899422288453163,0.003950819439937029,0.004928811869736942,2.0,
0.1495280436437075,0.10206024392283135,0.025277486136274178,0.014691166264576463,0.0049040760850109655,0.003876409682954818,0.005041514853234074,2.0,
0.15083998253800643,0.09847805560366027,0.025240862853707653,0.01550469571793926,0.005111536763693675,0.004000283431554622,0.004878967390825343,2.0,
0.15134815948131372,0.10057665366914212,0.02519343091214143,0.015286041462080876,0.00507180208699577,0.003952490594134402,0.004806140152560702,2.0,
0.14731910805088555,0.09725473482075833,0.025041439491125993,0.014712122525160088,0.00497596746096087,0.003937920586290276,0.00505449136929352,2.0,
0.15018195754727756,0.0990427704244306,0.02551888708626638,0.015221978308259465,0.005041480997422879,0.003947656502152706,0.005064945404053799,2.0,
0.1500374542646291,0.10071282375745962,0.025042592317663516,0.015058631376519188,0.005052411884453653,0.004072702342310826,0.004832027670993333,2.0,
0.14849187948895415,0.09923427778483625,0.02559963676997359,0.014863751019360088,0.004985306934930485,0.004032934544249002,0.004977687087678652,2.0,
0.15023062255120326,0.09804842837658094,0.025430280496489915,0.015051298228494537,0.005093463248175071,0.0040961931696129805,0.005065480877729132,2.0,
0.152560510366706,0.09547857668210663,0.025847846332829483,0.015849386134005272,0.005039953340287609,0.004034578461714847,0.00508431361645899,2.0,
0.1489318504066557,0.0977449332643081,0.02467874442109259,0.015479666230901842,0.004946158572515337,0.0040829710496983656,0.004876176180923324,2.0,
0.14892332353327126,0.10077155564420237,0.024565590375959245,0.01511123964980369,0.005009161759850458,0.003961125494261357,0.004842192955773811,2.0,
0.1519790085501819,0.1000640672386337,0.025443454123874172,0.014425515466347835,0.0048751664179643535,0.00394449787183642,0.005049454459720909,2.0,
0.1516776264221362,0.09964040874171551,0.024592663250783124,0.014670484067201749,0.004996323949206097,0.003973635675608742,0.005073314348589041,2.0,
0.15263862739144718,0.10483804534002086,0.025187256463242345,0.015212213023464247,0.00494615413563757,0.003960088820471957,0.00487690907679131,2.0,
0.1476872861715233,0.1002915738638186,0.025793006053162038,0.015374084125863286,0.0050233469588454,0.004100161686033906,0.005159576795559965,2.0,
0.151327381885543,0.0944391678444411,0.02619687646660573,0.015327027490141311,0.004854728374296029,0.004080933429653201,0.004864677496796861,2.0,
0.15967608144838744,0.09978640250730758,0.024815455638568497,0.01518317704152932,0.004793383121622521,0.004060984352393046,0.004724113463127407,2.0,
0.14675495839252944,0.09997059063789289,0.02550418743665327,0.014786996399824918,0.0049583505238922085,0.004056432929108841,0.0050142440974256675,2.0,
0.14839882468926585,0.09612161235782497,0.025331851975925617,0.014517732555690603,0.004967993412009307,0.003998978596375428,0.004928428417566562,2.0,
0.14657131809696963,0.09915870231002073,0.024555929982985704,0.015296833380878366,0.004949545564424332,0.003959896643640275,0.004978525513366397,2.0,
0.15259474125416184,0.0986114574612693,0.0243380074666721,0.015470532031474332,0.004855364117819885,0.004167353089702591,0.005032611795546613,2.0,
0.15026036484081115,0.10276983964454883,0.02570774346024288,0.014717933110958393,0.004974021651418989,0.004011937519321833,0.0051090061450166455,2.0,
0.15187757741788857,0.096655509171344,0.024027652329588853,0.01492981190029022,0.005010116064963075,0.004048542999269231,0.005101622573885493,2.0,
0.1488078813778352,0.09831645846446277,0.024277334355911652,0.015067137962677349,0.005078812304193346,0.004072283959601108,0.005052618607960625,2.0,
0.15140175405354897,0.09845568364897851,0.025487905231783414,0.014887064247930324,0.005022972132167503,0.003972889279631244,0.004968092264380919,2.0,
0.1505079306261161,0.10184425560292301,0.024913276622988825,0.014698920427070583,0.004949084790053109,0.0039843029818488135,0.005022768339816763,2.0,
0.15515063486917852,0.10008144818694054,0.025351058501587264,0.01459793053713641,0.005074987164262602,0.004118912923957637,0.004983014316723852,2.0,
0.1480027594557751,0.10297841330267518,0.025158379424215855,0.014946820439947201,0.004870764838673152,0.0040811162790186616,0.004964350550189318,2.0,
0.14970967650217534,0.09966778905552728,0.024651325412835594,0.015361440577557412,0.004964157421642476,0.003959277979935427,0.004952722553394581,2.0,
0.147897439639915,0.09773916474372822,0.025019703822312122,0.014672968238489051,0.005014064646391741,0.0038150362685000255,0.005140640828709278,2.0,
0.15124714588501226,0.10063443665594826,0.025524559430486222,0.014711059806981163,0.00491479282969018,0.00405341501872729,0.00489598320550725,2.0,
0.15066611687041892,0.10156063601489376,0.024768528415218885,0.015280706879969538,0.0050315756813887605,0.003905995834075131,0.004932398186898834,2.0,
0.14622115089581134,0.10121764485010362,0.024833714548192075,0.014884484182624521,0.005010531056718499,0.003907924725555622,0.005018541824338055,2.0,
0.15032941680462614,0.10430905848959172,0.02502043118862656,0.01455467735774943,0.005037471455448143,0.0040541136059842105,0.005081468769280304,2.0,
0.1478450248826727,0.0976618152861829,0.025426505113393512,0.015117010653089609,0.005023471182519006,0.004003737819823669,0.004922026824693093,2.0,
0.15322895293696678,0.09739339675693762,0.025553734290839097,0.015052767990250075,0.005017575264922346,0.004029064115599124,0.0048262993215936485,2.0,
0.15138620907238654,0.09828932747606461,0.024794832840006425,0.015274070550456268,0.004939445459034554,0.004050576987994589,0.005014060678990834,2.0,
0.14680880285357975,0.09540541509595438,0.025319399046535154,0.01499878416221089,0.004987107607873905,0.00398131941249044,0.004970462370647016,2.0,
0.15147903739087715,0.09822931776681067,0.02509114289995924,0.015030572978373015,0.005009265906985918,0.003938951275346219,0.00496547055409809,2.0,
0.14756842052882407,0.1044012580639902,0.025033655768313557,0.015042509342728978,0.00495972542422989,0.003997079446802181,0.004904391875476691,2.0,
0.1520904341559301,0.09780791841029196,0.025499937194873434,0.01543258965771719,0.004926459150774409,0.004064070851985571,0.004977021621505504,2.0,
0.15279816810823263,0.10143553174678863,0.02572369410116263,0.014887577228440333,0.005106048859890608,0.00410140787845175,0.005129210170060801,2.0,
0.15350282551464933,0.10062522759029763,0.025260496719015892,0.014720590201923072,0.004971436195005116,0.004001313695178248,0.0048052839874973925,2.0,
0.1519161662251165,0.0993993758813573,0.025048030998318795,0.015299875804679723,0.004933029051811822,0.004032220546405437,0.004840186592333936,2.0,
0.1525666555314594,0.0978353757122108,0.02484780848198736,0.0147024353307013,0.00494937152929411,0.004016782279886101,0.005066899849593578,2.0,
0.14861730967829626,0.10201425286789545,0.025124477900872955,0.015159122059772847,0.005086210732245319,0.004185267693923933,0.0048812887780623,2.0,
0.14426275877046285,0.09905722065285784,0.025518963409320597,0.015257629052364932,0.005021718764248273,0.004073982728912558,0.005022186221619287,2.0,
0.1541606680664076,0.09911148444909142,0.02555837618773284,0.015200512128472463,0.005192749706666361,0.003962568476773669,0.004898344711903326,2.0,
0.14824003809640346,0.09998325225791863,0.02503208957237491,0.015110039152878464,0.005002010273577247,0.004005389451564663,0.005123102482167337,2.0,
0.15387286701189223,0.0991805001002886,0.025851168095280014,0.014516347744798519,0.004802768961998879,0.003976779289579032,0.004935482666459047,2.0,
0.1455607057120403,0.09802204552672421,0.024276767598391865,0.015063416481723857,0.004860672730090421,0.004071772835688043,0.0049907248907514025,2.0,
0.15007094614353572,0.0987311072350395,0.02495345132364478,0.014688472987870613,0.0050722680247809624,0.004039337081864378,0.004955759847761896,2.0,
0.15136764571587208,0.0985018085130638,0.025346820695655865,0.015161667212258362,0.005179347394629816,0.004077641419205281,0.004961710623383338,2.0,
0.150444618636491,0.0986944848629073,0.02523425029984212,0.014797396573101569,0.004969789639243883,0.004040236082749949,0.005149089709197096,2.0,
0.15797331712060889,0.09619421241449161,0.025319523984087617,0.015271331553137537,0.005110976989618535,0.003984585091460274,0.0050290510892547265,2.0,
0.14767346807218826,0.09712450652497179,0.025411058754209438,0.01583338971619783,0.0050655008375437224,0.003966999059868841,0.0050120199594419785,2.0,
0.14943277787984108,0.0986609814537182,0.025416419816042382,0.015122541633414616,0.005113373270605275,0.003962277309952678,0.0050071187577020075,2.0,
0.14950849404837696,0.10090518046410286,0.025337570135842775,0.014603179597109247,0.00507678572784633,0.004145625552512849,0.00510064223521116,2.0,
0.14859737211719773,0.10152558865457117,0.024932625721263146,0.014759731166187553,0.0050636515579498935,0.004029597152310013,0.005017252956509156,2.0,
0.14375097392212122,0.10199482229508519,0.025083708589912813,0.015061851652212707,0.004849246860661399,0.004015096565310326,0.004963034706374861,2.0,
