F,0.530,0.420,0.130,1.001,0.340,0.226,0.265,17
M,0.730,0.595,0.230,2.826,1.147,0.419,0.897,17
I,0.635,0.505,0.190,1.332,0.581,0.252,0.435,17
F,0.555,0.435,0.165,0.970,0.336,0.232,0.295,17
M,0.520,0.425,0.155,0.774,0.297,0.123,0.255,17
F,0.530,0.430,0.170,0.775,0.350,0.152,0.235,17
F,0.570,0.440,0.140,0.954,0.379,0.201,0.305,17
F,0.500,0.380,0.155,0.655,0.241,0.143,0.205,17
F,0.500,0.385,0.105,0.498,0.180,0.110,0.170,17
F,0.665,0.535,0.190,1.496,0.578,0.282,0.475,17
F,0.495,0.400,0.155,0.645,0.242,0.133,0.205,17
M,0.630,0.510,0.230,1.539,0.564,0.282,0.570,17
M,0.665,0.540,0.175,1.347,0.496,0.254,0.415,17
I,0.650,0.515,0.160,1.163,0.495,0.203,0.330,17
M,0.540,0.435,0.180,0.996,0.384,0.226,0.325,17
M,0.530,0.415,0.175,0.740,0.261,0.140,0.265,17
M,0.775,0.570,0.220,2.032,0.735,0.476,0.659,17
F,0.635,0.505,0.185,1.304,0.501,0.295,0.410,17
F,0.665,0.555,0.195,1.439,0.581,0.354,0.360,17
M,0.515,0.405,0.140,0.851,0.312,0.146,0.315,17
F,0.620,0.485,0.220,1.511,0.510,0.284,0.510,17
M,0.620,0.495,0.175,1.806,0.643,0.329,0.725,17
M,0.580,0.465,0.175,1.035,0.401,0.187,0.385,17
I,0.535,0.420,0.145,0.926,0.398,0.197,0.250,17
M,0.655,0.580,0.205,2.081,0.959,0.342,0.601,17
M,0.645,0.500,0.190,1.229,0.524,0.278,0.395,17
F,0.715,0.565,0.240,2.200,0.725,0.465,0.885,17
F,0.680,0.550,0.210,1.745,0.598,0.305,0.625,17
F,0.660,0.520,0.200,1.676,0.673,0.481,0.450,17
F,0.710,0.565,0.195,1.727,0.638,0.337,0.565,17
M,0.575,0.400,0.155,0.933,0.361,0.245,0.300,17
M,0.565,0.470,0.195,1.142,0.387,0.258,0.350,17
F,0.677,0.529,0.21,1.745,0.595,0.315,0.625,17
I,0.535,0.431,0.145,0.926,0.415,0.202,0.25,17
M,0.645,0.502,0.187,1.211,0.524,0.278,0.395,17
I,0.59,0.465,0.195,1.092,0.369,0.187,0.375,17
F,0.66,0.499,0.2,1.676,0.673,0.481,0.468,17
I,0.635,0.505,0.19,1.355,0.581,0.252,0.435,17
I,0.65,0.521,0.16,1.178,0.495,0.212,0.333,17
F,0.68,0.55,0.21,1.674,0.61,0.305,0.625,17
F,0.665,0.552,0.189,1.439,0.575,0.351,0.36,17
M,0.775,0.589,0.22,2.114,0.735,0.476,0.659,17
I,0.55,0.44,0.165,0.861,0.31,0.176,0.3,17
M,0.565,0.452,0.115,0.909,0.399,0.203,0.29,17
M,0.664,0.523,0.182,1.269,0.524,0.278,0.395,17
M,0.64,0.52,0.2,1.407,0.566,0.3,0.459,17
F,0.72,0.56,0.175,1.759,0.637,0.326,0.525,17
F,0.72,0.56,0.175,1.727,0.637,0.342,0.525,17
F,0.49,0.36,0.11,0.501,0.161,0.107,0.203,17
M,0.592,0.433,0.115,0.877,0.408,0.189,0.29,17
M,0.62,0.495,0.175,1.866,0.655,0.321,0.728,17
M,0.54,0.435,0.18,0.996,0.384,0.22,0.337,17
M,0.603,0.4,0.155,0.933,0.365,0.245,0.3,17
F,0.71,0.565,0.193,1.727,0.638,0.33,0.565,17
F,0.643,0.505,0.193,1.304,0.501,0.303,0.41,17
I,0.548,0.44,0.165,0.861,0.301,0.169,0.3,17
F,0.483,0.38,0.149,0.655,0.241,0.143,0.205,17
I,0.535,0.42,0.145,0.897,0.399,0.197,0.25,17
M,0.659,0.485,0.188,1.546,0.628,0.358,0.485,17
F,0.633,0.485,0.19,1.175,0.458,0.231,0.434,17
M,0.571,0.472,0.175,1.035,0.401,0.192,0.402,17
M,0.64,0.52,0.2,1.433,0.566,0.316,0.475,17
I,0.65,0.518,0.153,1.172,0.495,0.203,0.33,17
F,0.538,0.42,0.13,1.017,0.34,0.226,0.265,17
M,0.611,0.52,0.198,1.407,0.566,0.304,0.455,17
M,0.52,0.426,0.155,0.774,0.297,0.125,0.267,17
I,0.52,0.42,0.145,0.926,0.405,0.197,0.261,17
M,0.54,0.443,0.176,1.035,0.384,0.226,0.325,17
M,0.634,0.509,0.2,1.407,0.566,0.304,0.444,17
F,0.617,0.485,0.227,1.511,0.535,0.284,0.51,17
F,0.5,0.368,0.101,0.518,0.178,0.111,0.171,17
F,0.625,0.478,0.184,1.175,0.439,0.23,0.432,17
M,0.509,0.405,0.14,0.851,0.301,0.144,0.303,17
F,0.544,0.43,0.14,0.954,0.379,0.196,0.301,17
M,0.665,0.58,0.205,2.081,0.959,0.342,0.601,17
F,0.665,0.555,0.195,1.439,0.581,0.362,0.35,17
M,0.645,0.524,0.188,1.229,0.524,0.278,0.385,17
M,0.64,0.52,0.2,1.4,0.587,0.299,0.455,17
F,0.652,0.535,0.185,1.496,0.553,0.282,0.475,17
F,0.728,0.565,0.244,2.19,0.71,0.465,0.896,17
F,0.627,0.485,0.221,1.511,0.508,0.294,0.502,17
M,0.62,0.495,0.175,1.806,0.643,0.329,0.725,17
M,0.665,0.54,0.175,1.374,0.496,0.254,0.401,17
F,0.53,0.43,0.164,0.742,0.35,0.154,0.235,17
F,0.665,0.535,0.19,1.446,0.578,0.282,0.47,17
F,0.68,0.55,0.21,1.665,0.597,0.305,0.647,17
F,0.53,0.42,0.127,1.001,0.34,0.236,0.265,17
I,0.535,0.42,0.146,0.926,0.398,0.197,0.25,17
M,0.57,0.466,0.192,1.182,0.387,0.261,0.367,17
M,0.565,0.428,0.115,0.909,0.398,0.197,0.299,17
F,0.5,0.398,0.105,0.495,0.181,0.11,0.163,17
M,0.583,0.39,0.155,0.933,0.361,0.245,0.308,17
M,0.64,0.52,0.2,1.407,0.566,0.304,0.455,17
F,0.64,0.526,0.181,1.496,0.578,0.282,0.467,17
F,0.66,0.52,0.2,1.676,0.658,0.496,0.47,17
M,0.775,0.57,0.22,2.042,0.735,0.459,0.659,17
F,0.68,0.55,0.215,1.69,0.583,0.305,0.625,17
M,0.705,0.595,0.23,2.713,1.147,0.419,0.925,17
M,0.52,0.433,0.151,0.798,0.292,0.124,0.255,17
M,0.585,0.465,0.195,1.171,0.391,0.236,0.39,17
M,0.775,0.591,0.22,1.941,0.734,0.499,0.659,17
M,0.626,0.507,0.175,1.721,0.643,0.329,0.725,17
F,0.517,0.423,0.138,0.939,0.245,0.217,0.3,17
M,0.54,0.435,0.185,1.015,0.377,0.219,0.31,17
M,0.63,0.51,0.24,1.539,0.564,0.282,0.57,17
F,0.727,0.56,0.175,1.727,0.637,0.342,0.514,17
F,0.665,0.535,0.19,1.504,0.578,0.282,0.456,17
F,0.53,0.401,0.13,1.001,0.346,0.226,0.259,17
F,0.5,0.385,0.11,0.498,0.18,0.11,0.176,17
F,0.62,0.485,0.22,1.511,0.51,0.284,0.495,17
F,0.68,0.55,0.21,1.745,0.598,0.305,0.605,17
M,0.655,0.485,0.195,1.62,0.628,0.358,0.483,17
F,0.504,0.395,0.155,0.645,0.242,0.133,0.209,17
M,0.625,0.518,0.195,1.351,0.588,0.209,0.37,17
F,0.71,0.591,0.195,1.727,0.636,0.337,0.565,17
F,0.54,0.43,0.175,0.751,0.347,0.158,0.235,17
M,0.565,0.47,0.194,1.142,0.387,0.261,0.356,17
M,0.55,0.415,0.175,0.736,0.259,0.138,0.265,17
F,0.688,0.52,0.203,1.743,0.67,0.481,0.433,17
F,0.635,0.505,0.185,1.304,0.5,0.304,0.41,17
F,0.665,0.558,0.203,1.498,0.581,0.337,0.347,17
M,0.575,0.411,0.148,0.933,0.361,0.245,0.3,17
F,0.633,0.555,0.195,1.439,0.581,0.354,0.36,17
F,0.658,0.48,0.175,1.322,0.502,0.304,0.515,17
M,0.58,0.483,0.175,1.029,0.401,0.19,0.39,17
F,0.679,0.523,0.192,1.496,0.571,0.276,0.475,17
M,0.625,0.518,0.195,1.369,0.573,0.22,0.364,17
F,0.49,0.36,0.11,0.491,0.163,0.107,0.189,17
M,0.565,0.45,0.112,0.909,0.398,0.202,0.29,17
F,0.629,0.491,0.185,1.304,0.501,0.305,0.41,17
F,0.538,0.44,0.14,0.959,0.243,0.221,0.287,17
M,0.62,0.495,0.178,1.806,0.643,0.329,0.72,17
F,0.63,0.477,0.175,1.368,0.515,0.304,0.535,17
F,0.635,0.505,0.185,1.304,0.513,0.295,0.41,17
M,0.63,0.521,0.228,1.606,0.564,0.282,0.57,17
I,0.542,0.42,0.143,0.926,0.398,0.197,0.25,17
F,0.68,0.55,0.216,1.745,0.627,0.305,0.636,17
M,0.558,0.45,0.111,0.909,0.387,0.197,0.29,17
F,0.636,0.48,0.172,1.368,0.502,0.304,0.515,17
M,0.54,0.47,0.191,1.174,0.369,0.26,0.35,17
M,0.593,0.495,0.177,1.798,0.643,0.34,0.722,17
M,0.662,0.58,0.208,2.01,0.959,0.342,0.621,17
M,0.575,0.4,0.155,0.933,0.361,0.245,0.314,17
M,0.625,0.523,0.196,1.369,0.588,0.219,0.374,17
M,0.645,0.5,0.19,1.171,0.527,0.278,0.39,17
F,0.63,0.478,0.17,1.368,0.502,0.3,0.51,17
M,0.625,0.483,0.195,1.428,0.588,0.225,0.37,17
F,0.627,0.505,0.185,1.345,0.514,0.283,0.41,17
M,0.52,0.416,0.159,0.74,0.297,0.118,0.255,17
M,0.585,0.463,0.184,1.213,0.391,0.229,0.4,17
F,0.49,0.36,0.11,0.519,0.161,0.107,0.195,17
F,0.51,0.42,0.13,1.001,0.34,0.226,0.263,17
M,0.58,0.475,0.175,1.035,0.398,0.187,0.401,17
I,0.577,0.44,0.165,0.894,0.312,0.164,0.3,17
F,0.591,0.5,0.165,1.177,0.477,0.244,0.345,17
F,0.715,0.565,0.24,2.2,0.698,0.486,0.885,17
M,0.645,0.5,0.193,1.188,0.524,0.271,0.395,17
M,0.775,0.569,0.22,2.032,0.72,0.489,0.659,17
M,0.585,0.486,0.191,1.171,0.391,0.236,0.4,17
M,0.585,0.465,0.188,1.128,0.391,0.236,0.4,17
F,0.5,0.385,0.108,0.498,0.187,0.111,0.174,17
F,0.595,0.485,0.22,1.511,0.51,0.283,0.51,17
F,0.476,0.397,0.103,0.498,0.18,0.11,0.17,17
M,0.772,0.57,0.219,2.032,0.769,0.454,0.659,17
F,0.54,0.446,0.135,0.959,0.239,0.221,0.299,17
I,0.664,0.515,0.166,1.163,0.495,0.203,0.33,17
I,0.635,0.505,0.19,1.343,0.581,0.258,0.438,17
M,0.515,0.388,0.14,0.851,0.322,0.148,0.315,17
M,0.559,0.465,0.19,1.136,0.391,0.234,0.389,17
F,0.62,0.472,0.215,1.482,0.51,0.284,0.51,17
M,0.576,0.4,0.16,0.933,0.363,0.235,0.3,17
M,0.556,0.433,0.115,0.909,0.398,0.197,0.285,17
M,0.694,0.54,0.168,1.41,0.496,0.254,0.431,17
F,0.62,0.485,0.22,1.511,0.522,0.283,0.506,17
F,0.57,0.425,0.135,0.954,0.379,0.199,0.305,17
F,0.54,0.427,0.135,1.003,0.231,0.221,0.3,17
M,0.684,0.485,0.186,1.616,0.628,0.358,0.485,17
M,0.585,0.465,0.175,1.035,0.401,0.187,0.385,17
F,0.635,0.519,0.177,1.304,0.501,0.295,0.41,17
M,0.641,0.495,0.17,1.806,0.643,0.329,0.723,17
F,0.732,0.565,0.198,1.727,0.638,0.337,0.565,17
F,0.57,0.431,0.14,0.954,0.379,0.201,0.305,17
M,0.645,0.489,0.175,1.806,0.643,0.333,0.725,17
M,0.53,0.415,0.179,0.774,0.272,0.14,0.271,17
I,0.625,0.505,0.183,1.332,0.581,0.252,0.427,17
M,0.636,0.521,0.2,1.407,0.566,0.304,0.436,17
F,0.600,0.475,0.180,1.162,0.511,0.268,0.320,18
F,0.580,0.455,0.155,0.837,0.315,0.139,0.320,18
M,0.665,0.525,0.165,1.338,0.552,0.358,0.350,18
M,0.520,0.435,0.195,0.973,0.299,0.214,0.355,18
M,0.615,0.480,0.190,1.360,0.531,0.238,0.470,18
M,0.570,0.475,0.195,1.030,0.464,0.191,0.305,18
M,0.645,0.485,0.155,1.489,0.592,0.312,0.380,18
F,0.465,0.350,0.130,0.494,0.195,0.103,0.155,18
I,0.485,0.380,0.140,0.673,0.218,0.130,0.195,18
F,0.570,0.450,0.175,0.956,0.380,0.167,0.295,18
F,0.640,0.540,0.175,1.571,0.627,0.271,0.475,18
I,0.580,0.490,0.195,1.317,0.531,0.254,0.410,18
F,0.655,0.500,0.180,1.416,0.508,0.314,0.445,18
F,0.655,0.530,0.190,1.428,0.493,0.318,0.565,18
I,0.525,0.410,0.175,0.874,0.359,0.207,0.205,18
F,0.660,0.525,0.205,1.367,0.501,0.291,0.410,18
M,0.640,0.505,0.165,1.444,0.615,0.304,0.390,18
F,0.575,0.450,0.170,1.048,0.378,0.171,0.385,18
M,0.700,0.530,0.190,1.319,0.548,0.233,0.420,18
I,0.495,0.370,0.125,0.478,0.185,0.071,0.169,18
M,0.425,0.315,0.125,0.353,0.114,0.057,0.130,18
I,0.650,0.525,0.180,1.626,0.597,0.345,0.530,18
M,0.660,0.505,0.200,1.631,0.487,0.297,0.610,18
M,0.610,0.500,0.240,1.642,0.532,0.335,0.690,18
F,0.545,0.405,0.175,0.980,0.259,0.207,0.380,18
M,0.545,0.410,0.145,0.873,0.304,0.196,0.310,18
M,0.480,0.395,0.150,0.682,0.215,0.141,0.250,18
F,0.565,0.480,0.175,0.957,0.389,0.215,0.275,18
F,0.610,0.485,0.165,1.092,0.394,0.244,0.330,18
M,0.525,0.425,0.120,0.867,0.283,0.176,0.290,18
I,0.495,0.365,0.12,0.484,0.183,0.074,0.162,18
M,0.52,0.435,0.195,0.968,0.285,0.214,0.355,18
I,0.525,0.408,0.175,0.874,0.362,0.207,0.204,18
M,0.644,0.525,0.165,1.338,0.552,0.358,0.35,18
M,0.61,0.5,0.229,1.723,0.532,0.335,0.697,18
F,0.581,0.458,0.18,1.178,0.495,0.268,0.32,18
M,0.7,0.53,0.19,1.306,0.548,0.233,0.42,18
F,0.645,0.511,0.19,1.428,0.517,0.318,0.565,18
F,0.657,0.54,0.175,1.609,0.627,0.264,0.475,18
F,0.61,0.466,0.165,1.109,0.387,0.255,0.33,18
M,0.52,0.435,0.189,0.983,0.299,0.214,0.355,18
M,0.645,0.485,0.155,1.489,0.606,0.312,0.38,18
M,0.525,0.425,0.116,0.89,0.282,0.169,0.29,18
M,0.615,0.48,0.19,1.36,0.531,0.238,0.47,18
F,0.575,0.45,0.17,1.048,0.365,0.167,0.385,18
F,0.64,0.54,0.175,1.571,0.627,0.271,0.475,18
I,0.48,0.379,0.129,0.478,0.185,0.071,0.169,18
M,0.665,0.525,0.16,1.386,0.552,0.358,0.355,18
F,0.465,0.35,0.13,0.494,0.195,0.107,0.155,18
F,0.596,0.475,0.188,1.162,0.511,0.276,0.32,18
F,0.61,0.485,0.165,1.092,0.394,0.246,0.322,18
F,0.64,0.54,0.175,1.571,0.627,0.271,0.475,18
I,0.525,0.422,0.175,0.874,0.369,0.207,0.205,18
M,0.528,0.427,0.19,0.973,0.299,0.214,0.355,18
F,0.454,0.35,0.13,0.497,0.195,0.103,0.158,18
M,0.48,0.396,0.152,0.682,0.222,0.141,0.25,18
F,0.639,0.54,0.175,1.529,0.627,0.271,0.475,18
F,0.6,0.475,0.177,1.162,0.507,0.268,0.312,18
M,0.645,0.485,0.155,1.474,0.592,0.315,0.385,18
M,0.522,0.41,0.145,0.873,0.306,0.196,0.31,18
M,0.633,0.485,0.155,1.489,0.592,0.312,0.387,18
M,0.541,0.41,0.144,0.873,0.304,0.196,0.31,18
F,0.545,0.405,0.175,0.99,0.27,0.206,0.38,18
M,0.645,0.485,0.155,1.497,0.592,0.312,0.38,18
M,0.57,0.475,0.19,1.03,0.468,0.191,0.305,18
M,0.587,0.48,0.19,1.36,0.531,0.231,0.47,18
I,0.65,0.525,0.18,1.586,0.597,0.345,0.534,18
I,0.58,0.49,0.195,1.32,0.539,0.259,0.413,18
I,0.548,0.41,0.184,0.874,0.349,0.208,0.205,18
I,0.604,0.505,0.193,1.317,0.505,0.254,0.422,18
F,0.58,0.455,0.158,0.837,0.317,0.139,0.335,18
M,0.598,0.523,0.24,1.642,0.547,0.335,0.711,18
M,0.436,0.315,0.125,0.353,0.114,0.057,0.13,18
M,0.645,0.484,0.155,1.468,0.592,0.298,0.38,18
I,0.507,0.415,0.175,0.912,0.365,0.207,0.205,18
M,0.52,0.441,0.201,0.973,0.299,0.206,0.371,18
F,0.591,0.45,0.155,0.857,0.326,0.139,0.32,18
I,0.631,0.525,0.18,1.606,0.597,0.345,0.53,18
F,0.61,0.485,0.167,1.09,0.394,0.235,0.33,18
F,0.655,0.5,0.18,1.416,0.508,0.314,0.455,18
F,0.575,0.437,0.167,1.048,0.378,0.171,0.385,18
M,0.52,0.427,0.195,0.999,0.305,0.214,0.355,18
F,0.64,0.54,0.175,1.571,0.6,0.261,0.475,18
M,0.623,0.48,0.194,1.396,0.539,0.238,0.47,18
M,0.633,0.48,0.19,1.36,0.531,0.238,0.47,18
M,0.665,0.525,0.165,1.303,0.526,0.358,0.35,18
I,0.495,0.386,0.125,0.464,0.185,0.071,0.169,18
F,0.565,0.48,0.173,0.983,0.396,0.215,0.262,18
F,0.557,0.48,0.175,0.917,0.389,0.217,0.288,18
F,0.609,0.457,0.18,1.162,0.511,0.268,0.328,18
I,0.65,0.525,0.179,1.626,0.569,0.345,0.53,18
M,0.545,0.422,0.14,0.873,0.304,0.196,0.321,18
M,0.525,0.436,0.12,0.867,0.293,0.182,0.29,18
M,0.52,0.435,0.195,0.973,0.301,0.214,0.355,18
F,0.564,0.441,0.175,0.956,0.38,0.164,0.308,18
F,0.655,0.5,0.18,1.37,0.508,0.314,0.445,18
M,0.661,0.505,0.165,1.458,0.615,0.304,0.39,18
I,0.495,0.37,0.125,0.499,0.185,0.071,0.161,18
M,0.687,0.505,0.2,1.631,0.487,0.3,0.61,18
F,0.655,0.5,0.18,1.475,0.508,0.329,0.445,18
I,0.501,0.37,0.126,0.478,0.193,0.071,0.169,18
F,0.664,0.54,0.175,1.571,0.63,0.271,0.473,18
F,0.575,0.45,0.17,1.048,0.378,0.164,0.385,18
I,0.525,0.418,0.175,0.874,0.371,0.202,0.205,18
F,0.655,0.5,0.18,1.416,0.508,0.324,0.446,18
F,0.58,0.485,0.165,1.092,0.394,0.255,0.33,18
M,0.639,0.525,0.165,1.338,0.552,0.343,0.35,18
I,0.509,0.366,0.12,0.478,0.186,0.071,0.169,18
M,0.477,0.395,0.15,0.682,0.215,0.147,0.25,18
M,0.61,0.5,0.25,1.642,0.557,0.335,0.69,18
M,0.734,0.53,0.19,1.319,0.569,0.233,0.434,18
M,0.48,0.395,0.15,0.688,0.211,0.141,0.258,18
M,0.48,0.395,0.153,0.697,0.215,0.141,0.25,18
F,0.565,0.492,0.173,0.916,0.389,0.215,0.275,18
M,0.679,0.542,0.19,1.328,0.548,0.233,0.42,18
F,0.675,0.52,0.19,1.428,0.5,0.319,0.565,18
I,0.663,0.543,0.182,1.653,0.597,0.345,0.542,18
M,0.66,0.505,0.2,1.707,0.487,0.297,0.61,18
M,0.57,0.456,0.188,1.03,0.481,0.183,0.307,18
I,0.525,0.41,0.175,0.874,0.359,0.201,0.205,18
F,0.61,0.485,0.165,1.098,0.394,0.245,0.33,18
M,0.615,0.48,0.19,1.36,0.531,0.238,0.47,18
F,0.58,0.452,0.148,0.831,0.315,0.139,0.32,18
F,0.64,0.56,0.17,1.571,0.627,0.271,0.475,18
M,0.425,0.315,0.12,0.337,0.116,0.056,0.13,18
M,0.7,0.507,0.189,1.298,0.542,0.233,0.42,18
M,0.615,0.48,0.183,1.334,0.516,0.238,0.484,18
M,0.605,0.5,0.243,1.609,0.532,0.335,0.686,18
F,0.572,0.394,0.17,1.008,0.266,0.207,0.365,18
M,0.639,0.525,0.167,1.302,0.552,0.358,0.36,18
M,0.61,0.504,0.24,1.667,0.532,0.344,0.69,18
F,0.64,0.519,0.178,1.63,0.627,0.275,0.475,18
F,0.575,0.468,0.17,1.048,0.396,0.171,0.385,18
M,0.595,0.475,0.195,1.03,0.464,0.191,0.305,18
F,0.637,0.54,0.175,1.546,0.612,0.284,0.469,18
I,0.493,0.38,0.143,0.655,0.218,0.13,0.195,18
M,0.52,0.43,0.195,0.973,0.299,0.214,0.355,18
F,0.545,0.407,0.173,0.98,0.265,0.207,0.38,18
F,0.543,0.405,0.175,0.98,0.259,0.207,0.384,18
F,0.57,0.45,0.175,0.956,0.38,0.167,0.295,18
I,0.509,0.397,0.175,0.858,0.359,0.207,0.209,18
M,0.66,0.485,0.2,1.631,0.487,0.307,0.627,18
F,0.68,0.525,0.207,1.398,0.518,0.291,0.413,18
F,0.545,0.407,0.175,0.98,0.253,0.21,0.399,18
I,0.463,0.398,0.14,0.673,0.218,0.128,0.195,18
F,0.627,0.485,0.165,1.092,0.394,0.25,0.33,18
M,0.425,0.315,0.127,0.353,0.114,0.057,0.13,18
I,0.682,0.525,0.18,1.626,0.613,0.345,0.506,18
M,0.425,0.315,0.125,0.34,0.114,0.056,0.13,18
I,0.525,0.41,0.175,0.846,0.366,0.207,0.205,18
F,0.565,0.48,0.169,0.957,0.388,0.215,0.277,18
I,0.65,0.525,0.18,1.626,0.616,0.345,0.519,18
I,0.65,0.527,0.179,1.702,0.597,0.361,0.53,18
M,0.614,0.505,0.165,1.444,0.615,0.304,0.399,18
M,0.48,0.388,0.15,0.655,0.218,0.138,0.246,18
M,0.61,0.5,0.246,1.642,0.532,0.32,0.69,18
M,0.639,0.502,0.231,1.599,0.532,0.335,0.69,18
M,0.557,0.414,0.145,0.872,0.296,0.196,0.31,18
F,0.57,0.45,0.175,0.951,0.371,0.173,0.295,18
I,0.513,0.41,0.175,0.874,0.359,0.207,0.205,18
I,0.495,0.37,0.125,0.478,0.181,0.074,0.163,18
M,0.529,0.453,0.195,0.936,0.302,0.217,0.349,18
M,0.52,0.449,0.187,0.924,0.289,0.216,0.355,18
F,0.575,0.45,0.17,1.032,0.378,0.171,0.385,18
M,0.621,0.485,0.155,1.489,0.58,0.312,0.38,18
I,0.482,0.361,0.12,0.495,0.185,0.07,0.169,18
M,0.48,0.383,0.152,0.659,0.215,0.137,0.249,18
F,0.577,0.458,0.155,0.81,0.317,0.138,0.314,18
M,0.61,0.517,0.24,1.642,0.532,0.321,0.69,18
M,0.615,0.501,0.19,1.35,0.53,0.238,0.47,18
M,0.425,0.315,0.125,0.366,0.114,0.057,0.13,18
I,0.65,0.525,0.187,1.626,0.597,0.345,0.518,18
I,0.49,0.38,0.14,0.705,0.211,0.13,0.195,18
M,0.446,0.315,0.12,0.359,0.114,0.057,0.134,18
F,0.565,0.498,0.167,0.957,0.389,0.215,0.275,18
F,0.64,0.54,0.182,1.571,0.615,0.271,0.48,18
F,0.66,0.525,0.215,1.423,0.501,0.291,0.39,18
M,0.57,0.47,0.196,1.072,0.466,0.191,0.291,18
M,0.665,0.525,0.165,1.292,0.575,0.358,0.357,18
M,0.545,0.41,0.151,0.873,0.308,0.196,0.31,18
I,0.485,0.38,0.137,0.696,0.218,0.125,0.195,18
M,0.656,0.525,0.165,1.338,0.554,0.358,0.35,18
I,0.58,0.49,0.19,1.306,0.531,0.254,0.41,18
M,0.651,0.525,0.16,1.338,0.552,0.358,0.35,18
F,0.6,0.472,0.18,1.199,0.511,0.268,0.32,18
M,0.600,0.500,0.160,1.015,0.400,0.174,0.330,19
F,0.705,0.555,0.200,1.469,0.472,0.324,0.520,19
F,0.605,0.485,0.165,1.011,0.435,0.209,0.300,19
M,0.570,0.405,0.160,0.925,0.345,0.219,0.295,19
I,0.520,0.390,0.140,0.733,0.242,0.144,0.260,19
F,0.645,0.525,0.190,1.464,0.662,0.344,0.435,19
M,0.630,0.515,0.160,1.016,0.422,0.244,0.355,19
F,0.600,0.475,0.180,1.181,0.435,0.248,0.425,19
M,0.690,0.550,0.200,1.847,0.732,0.472,0.570,19
F,0.580,0.460,0.150,0.996,0.429,0.212,0.260,19
M,0.560,0.450,0.185,1.070,0.381,0.175,0.410,19
M,0.500,0.380,0.155,0.660,0.266,0.137,0.215,19
M,0.540,0.410,0.145,0.989,0.282,0.213,0.355,19
F,0.590,0.450,0.160,0.900,0.358,0.156,0.315,19
M,0.695,0.570,0.230,1.885,0.867,0.435,0.500,19
F,0.680,0.580,0.200,1.787,0.585,0.453,0.600,19
M,0.590,0.475,0.160,0.946,0.382,0.184,0.270,19
F,0.550,0.440,0.150,0.895,0.315,0.151,0.320,19
F,0.565,0.455,0.175,1.013,0.342,0.207,0.350,19
M,0.545,0.435,0.165,0.996,0.325,0.267,0.325,19
M,0.645,0.515,0.185,1.461,0.584,0.316,0.410,19
F,0.580,0.440,0.175,1.073,0.401,0.235,0.335,19
F,0.530,0.410,0.165,0.812,0.240,0.169,0.240,19
F,0.660,0.520,0.180,1.514,0.526,0.298,0.420,19
M,0.700,0.535,0.160,1.726,0.630,0.264,0.540,19
M,0.63,0.515,0.16,1.048,0.419,0.244,0.349,19
F,0.657,0.522,0.18,1.514,0.542,0.298,0.429,19
F,0.59,0.45,0.161,0.9,0.342,0.154,0.315,19
F,0.58,0.46,0.15,0.996,0.443,0.215,0.26,19
F,0.66,0.52,0.179,1.459,0.544,0.287,0.42,19
M,0.708,0.57,0.223,1.88,0.867,0.43,0.5,19
F,0.58,0.46,0.156,1.019,0.432,0.212,0.26,19
M,0.634,0.515,0.189,1.5,0.584,0.316,0.43,19
M,0.557,0.45,0.185,1.094,0.381,0.175,0.407,19
M,0.476,0.389,0.15,0.66,0.254,0.14,0.215,19
F,0.617,0.472,0.158,0.9,0.358,0.156,0.315,19
M,0.59,0.474,0.16,0.946,0.382,0.184,0.268,19
M,0.599,0.525,0.16,0.988,0.41,0.174,0.33,19
F,0.68,0.58,0.2,1.787,0.585,0.453,0.6,19
M,0.54,0.41,0.145,0.999,0.283,0.213,0.355,19
F,0.607,0.434,0.173,1.073,0.401,0.244,0.335,19
M,0.56,0.45,0.18,1.07,0.381,0.18,0.41,19
F,0.705,0.555,0.2,1.469,0.472,0.324,0.52,19
M,0.5,0.38,0.157,0.675,0.258,0.137,0.221,19
M,0.7,0.535,0.159,1.694,0.63,0.264,0.526,19
M,0.6,0.477,0.16,1.015,0.409,0.174,0.33,19
F,0.6,0.488,0.184,1.181,0.435,0.248,0.425,19
M,0.579,0.405,0.16,0.925,0.35,0.215,0.295,19
M,0.545,0.435,0.165,1.026,0.325,0.28,0.325,19
F,0.59,0.445,0.164,0.9,0.344,0.156,0.305,19
F,0.667,0.52,0.18,1.557,0.519,0.298,0.42,19
M,0.577,0.475,0.16,0.946,0.382,0.192,0.27,19
F,0.675,0.506,0.19,1.505,0.662,0.344,0.435,19
M,0.645,0.518,0.185,1.461,0.602,0.331,0.427,19
M,0.63,0.529,0.155,1.016,0.422,0.25,0.355,19
M,0.545,0.445,0.17,0.956,0.325,0.267,0.325,19
F,0.705,0.527,0.194,1.469,0.472,0.324,0.52,19
F,0.565,0.455,0.175,1.013,0.342,0.207,0.35,19
F,0.565,0.44,0.173,1.043,0.401,0.235,0.335,19
F,0.661,0.525,0.19,1.464,0.662,0.329,0.456,19
F,0.627,0.485,0.165,1.011,0.435,0.218,0.288,19
M,0.7,0.535,0.16,1.712,0.642,0.263,0.537,19
F,0.6,0.475,0.18,1.181,0.435,0.247,0.425,19
F,0.59,0.428,0.16,0.9,0.358,0.157,0.299,19
M,0.64,0.54,0.161,1.005,0.422,0.244,0.361,19
M,0.667,0.563,0.23,1.885,0.867,0.435,0.478,19
